FIPS,County_Equivalent,POP_ESTIMATE_2018.x,pop.density.percentile,case.rate,case.rate.percentile,response,percent_race,race
26119,Montmorency,9265,0.253573648,0.971397733,0.041056652,0,0.004749056,black
19077,Guthrie,10720,0.259477937,12.31343284,0.687141948,0,0.005970149,black
28095,Monroe,35564,0.513673089,22.38218423,0.880012731,1,0.305364976,black
45031,Darlington,66802,0.741454319,19.38565,0.834500318,1,0.415795934,black
18021,Clay,26170,0.637041641,4.623614826,0.322087842,0,0.00722201,black
26019,Benzie,17753,0.548166563,1.57719822,0.073201782,0,0.007266378,black
49015,Emery,10014,0.060285892,0,0.017186505,0,0.004194128,black
53069,Wahkiakum,4426,0.22622747,1.129688,0.046467218,0,0.005648441,black
22081,Red River,8477,0.308576756,28.07597027,0.929026098,1,0.396484605,black
17007,Boone,53577,0.806712244,14.27851503,0.735837046,0,0.028165071,black
31041,Custer,10840,0.098819142,4.243542435,0.287078294,0,0.005811808,black
48303,Lubbock,307412,0.859229335,19.57633,0.83863781,1,0.078295577,black
18061,Harrison,40350,0.651646986,8.376703841,0.539465309,0,0.007187113,black
51075,Goochland,23244,0.643567433,7.012562,0.469764481,0,0.160557563,black
35053,Socorro,16735,0.065879428,4.421870332,0.305537874,0,0.015237526,black
48131,Duval,11212,0.134244873,15.69747,0.768618714,1,0.015429897,black
35001,Bernalillo,678701,0.911435674,7.567397131,0.494907702,0,0.034456999,black
18049,Fulton,20092,0.558732132,8.36153693,0.53691916,0,0.00851085,black
48315,Marion,9928,0.349596022,13.39645,0.718332272,0,0.213436745,black
31157,Scotts Bluff,35989,0.523927906,8.363666676,0.537873966,0,0.011975882,black
27121,Pope,11097,0.239279055,4.325493377,0.296944621,0,0.005136523,black
45061,Lee,17142,0.50310752,32.78497,0.95385105,1,0.64187376,black
27097,Morrison,33169,0.364512119,2.773674214,0.16581795,0,0.00771805,black
28135,Tallahatchie,13987,0.312616532,37.96382355,0.972947167,1,0.569743333,black
55045,Green,36929,0.58918583,4.386796,0.302355188,0,0.007446722,black
21231,Wayne,20468,0.489745183,3.224545632,0.201464036,0,0.019982412,black
6089,Shasta,180040,0.50310752,2.321706287,0.130490134,0,0.012025106,black
45059,Laurens,66994,0.688004972,19.85252,0.843730108,1,0.253545094,black
29061,Daviess,8313,0.225605966,2.044989775,0.105665181,0,0.00685673,black
2185,North Slope,9872,0.001864512,1.823338736,0.090070019,0,0.015700972,black
21147,McCreary,17408,0.47389683,2.297794118,0.128262253,0,0.056755515,black
28049,Hinds,237085,0.847420758,23.67505325,0.895289624,1,0.726920725,black
39169,Wayne,115967,0.814170292,4.647874,0.323042648,0,0.016254624,black
35006,Cibola,26746,0.126476072,13.68428924,0.724061108,0,0.014357287,black
40143,Tulsa,648360,0.949658173,16.14072,0.776257161,1,0.108060337,black
12107,Putnam,74163,0.707893101,20.33358953,0.852005092,1,0.163774389,black
51103,Lancaster,10783,0.667806091,3.431327,0.220241884,0,0.289808031,black
55029,Door,27610,0.562771908,3.839189,0.25111394,0,0.00731619,black
21087,Green,11049,0.449658173,3.258213413,0.204328453,0,0.020544846,black
49049,Utah,622213,0.839651958,14.01289,0.730744749,0,0.008010119,black
39117,Morrow,35112,0.669359851,4.84165,0.335455124,0,0.007262474,black
42119,Union,44785,0.768178993,5.024004,0.3478676,0,0.070760299,black
19141,O'Brien,13840,0.327221877,9.971098266,0.606619987,0,0.012861272,black
48245,Jefferson,255001,0.850217526,23.05873,0.887651178,1,0.34119474,black
21181,Nicholas,7166,0.425419515,2.790957298,0.167727562,0,0.008791515,black
31141,Platte,33363,0.509633313,23.7388724,0.896562699,1,0.010760423,black
48351,Newton,13746,0.230577999,6.765605,0.456715468,0,0.203040885,black
54069,Ohio,41755,0.889683033,6.418393,0.438892425,0,0.036259131,black
27101,Murray,8276,0.197327533,14.74142098,0.749840866,0,0.004833253,black
34027,Morris,494228,0.950279677,14.66529618,0.747294717,0,0.037658732,black
6075,San Francisco,883305,0.998756992,8.545179751,0.546467218,0,0.055681786,black
45009,Bamberg,14275,0.458669981,33.13485,0.956078931,1,0.604063047,black
36049,Lewis,26447,0.286513362,1.550270352,0.070337365,0,0.007940409,black
56045,Weston,6967,0.072715973,0.717669,0.032781668,0,0.006889623,black
41007,Clatsop,39764,0.485083903,2.137612,0.114258434,0,0.008801931,black
39073,Hocking,28385,0.613424487,4.157125,0.278485041,0,0.006940285,black
31087,Hitchcock,2806,0.095090118,0.356379187,0.019732654,0,0.002494654,black
6047,Merced,274765,0.754195152,18.24104235,0.819859962,1,0.039775808,black
48201,Harris,4698619,0.982597887,18.25153,0.82017823,1,0.198718602,black
48249,Jim Wells,40822,0.505593536,17.73553,0.809357097,1,0.010778502,black
40109,Oklahoma,792582,0.947172157,13.32354,0.716104392,0,0.158471931,black
46039,Deuel,4337,0.139216905,2.536315,0.145767027,0,0.008761817,black
35031,McKinley,72290,0.204785581,55.96901369,0.994589433,1,0.006529257,black
29133,Mississippi,13336,0.41081417,10.1229754,0.610757479,0,0.246775645,black
39083,Knox,61893,0.734928527,3.312168,0.210375557,0,0.010437368,black
6003,Alpine,1101,0.038222498,1.816530427,0.08975175,0,0.000908265,black
27173,Yellow Medicine,9795,0.213175886,5.308831036,0.370464672,0,0.00704441,black
17075,Iroquois,27604,0.342137974,9.527604695,0.588160407,0,0.011266483,black
13037,Calhoun,6352,0.314791796,31.95843829,0.947803947,1,0.609571788,black
8125,Yuma,10020,0.098819142,6.28742515,0.429980904,0,0.005988024,black
21129,Lee,7033,0.436295836,0.853121001,0.035327817,0,0.021470212,black
29197,Schuyler,4599,0.219390926,2.39182431,0.136537237,0,0.001304631,black
47045,Dyer,37320,0.635177129,17.41693,0.804583068,1,0.143113612,black
55109,St. Croix,89694,0.736482287,5.496466,0.383513686,0,0.008562446,black
18033,DeKalb,43226,0.735550031,5.367140147,0.375875239,0,0.005158932,black
31135,Perkins,2929,0.081106277,6.14544213,0.42170592,0,0.008193923,black
18087,LaGrange,39330,0.697327533,14.2130689,0.733290898,0,0.005288584,black
36091,Saratoga,230163,0.844313238,3.288973467,0.208147677,0,0.019464466,black
19051,Davis,9017,0.247980112,6.321392924,0.432527053,0,0.002218033,black
21115,Johnson,22386,0.676817899,2.188868043,0.119350732,0,0.004690432,black
35019,Guadalupe,4341,0.034804226,7.141211702,0.477721197,0,0.025800507,black
19009,Audubon,5506,0.213175886,5.085361424,0.352005092,0,0.004903741,black
31129,Nuckolls,4195,0.148228713,1.191895113,0.049331636,0,0.001907032,black
27163,Washington,259201,0.917650715,8.209844869,0.530553787,0,0.048684226,black
55121,Trempealeau,29442,0.448415165,11.41227,0.660725652,0,0.005808029,black
39001,Adams,27724,0.517402113,2.20026,0.119669001,0,0.004833357,black
35045,San Juan,125043,0.311684276,24.34362579,0.901973265,1,0.007813312,black
45039,Fairfield,22402,0.41081417,25.31024,0.909611712,1,0.574323721,black
29119,McDonald,23078,0.473275326,41.16474565,0.980585614,1,0.022315625,black
22005,Ascension,124672,0.876631448,23.02842659,0.887332909,1,0.235786704,black
17139,Moultrie,14717,0.482597887,4.960250051,0.344048377,0,0.006047428,black
46057,Hamlin,6111,0.191423244,3.436426,0.22119669,0,0.00507282,black
54071,Pendleton,6997,0.187383468,5.716736,0.393380013,0,0.020866085,black
19001,Adair,7063,0.209757613,4.247486904,0.287714831,0,0.004955401,black
16051,Jefferson,29439,0.314791796,6.725771935,0.454805856,0,0.004483848,black
9005,Litchfield,181111,0.81385954,8.889576006,0.562698918,0,0.022770566,black
34035,Somerset,331164,0.950590429,15.83807419,0.771483132,1,0.103791475,black
13305,Wayne,29808,0.50310752,25.93263553,0.914385742,1,0.201154053,black
22033,East Baton Rouge,440956,0.94313238,27.63767814,0.92616168,1,0.469638694,black
12073,Leon,292502,0.888129273,16.97424291,0.796308084,1,0.316678177,black
40151,Woods,8897,0.137663145,2.247949,0.122533418,0,0.035068,black
32015,Lander,5575,0.02454941,9.147982063,0.574156588,0,0.010403587,black
12095,Orange,1380645,0.957737725,22.97404474,0.886378103,1,0.227012013,black
26061,Houghton,36219,0.421068987,1.380490903,0.058561426,0,0.009359728,black
28083,Leflore,28919,0.546923555,32.26252637,0.950668364,1,0.747432484,black
34013,Essex,799767,0.995649472,24.66718432,0.90324634,1,0.418909507,black
55077,Marquette,15434,0.402734618,5.183361,0.359643539,0,0.006543994,black
13225,Peach,27297,0.801118707,14.10411401,0.731381286,0,0.4455801,black
13033,Burke,22423,0.353635799,20.82682959,0.860598345,1,0.474066806,black
29151,Osage,13714,0.304847732,3.500072918,0.226288988,0,0.004156337,black
17063,Grundy,50972,0.738036047,6.336812368,0.43316359,0,0.017813702,black
13061,Clay,2887,0.238346799,29.788708,0.938574157,1,0.605472809,black
36107,Tioga,48560,0.699813549,3.97446458,0.263208148,0,0.010049423,black
5059,Hot Spring,33701,0.542573027,45.87400967,0.987269255,1,0.113112371,black
18059,Hancock,76351,0.827221877,8.644287567,0.552514322,0,0.029416773,black
12086,Miami-Dade,2761581,0.960223741,47.96563997,0.989497136,1,0.179475815,black
51065,Fluvanna,26783,0.679303915,7.168726,0.478039465,0,0.152410111,black
12023,Columbia,70503,0.664698571,40.75003901,0.978994271,1,0.184573706,black
28051,Holmes,17622,0.330018645,50.618545,0.992043285,1,0.825388719,black
47033,Crockett,14328,0.548788067,18.77443,0.827498409,1,0.143355667,black
21163,Meade,28715,0.68924798,3.273550409,0.206238065,0,0.03945673,black
51119,Middlesex,10769,0.66314481,3.807224,0.248567791,0,0.16807503,black
19075,Grundy,12304,0.325046613,6.420676203,0.439528962,0,0.00520156,black
5057,Hempstead,21741,0.381914232,10.9930546,0.643539147,0,0.302148015,black
19037,Chickasaw,11964,0.324425109,4.513540622,0.312858052,0,0.008609161,black
48233,Hutchinson,21198,0.326289621,5.943957,0.407383832,0,0.029861308,black
51760,Richmond ,228783,0.989123679,13.83407,0.727562062,0,0.47780648,black
28065,Jefferson Davis,11234,0.374456184,20.56257789,0.856779122,1,0.599786363,black
1035,Conecuh,12277,0.231199503,32.01107762,0.948440484,1,0.462653743,black
2170,Matanuska-Susitna,107610,0.085767557,3.159557662,0.197644812,0,0.01276833,black
39067,Harrison,15174,0.449658173,1.713457,0.082431572,0,0.02155002,black
22067,Morehouse,25398,0.41392169,20.82841169,0.860916614,1,0.480628396,black
21205,Rowan,24583,0.66003729,2.847496237,0.171865054,0,0.017166334,black
47127,Moore,6411,0.519266625,9.82686,0.601527689,0,0.027608797,black
47077,Henderson,27847,0.541951523,21.29493,0.867281986,1,0.078464467,black
39131,Pike,28067,0.595090118,2.707806,0.158179504,0,0.010938112,black
36061,New York,1628701,1,139.8857126,0.999681731,1,0.179339854,black
17081,Jefferson,37820,0.605966439,7.562136436,0.494271165,0,0.089423585,black
28081,Lee,85202,0.801118707,17.15922161,0.799172502,1,0.303302739,black
21105,Hickman,4421,0.27532629,10.85727211,0.640038192,0,0.094548745,black
36005,Bronx,1432132,0.999378496,0,0.017186505,0,0.436272634,black
27171,Wright,136349,0.802983219,6.483362548,0.442711649,0,0.015973715,black
36081,Queens,2278906,0.999067744,0,0.017186505,0,0.207076115,black
36047,Kings,2582830,0.999689248,0,0.017186505,0,0.34121332,black
13301,Warren,5251,0.279366066,14.66387355,0.746976448,0,0.59036374,black
37127,Nash,94016,0.796146675,12.55105514,0.693825589,0,0.410472686,black
27019,Carver,103551,0.839030454,8.31474346,0.534054742,0,0.021062085,black
13267,Tattnall,25391,0.541019267,19.77078492,0.843093571,1,0.30101217,black
47097,Lauderdale,25825,0.569608452,19.67086,0.840547422,1,0.347725073,black
47029,Cocke,35774,0.655065258,13.2778,0.714831318,0,0.021104713,black
41001,Baker,16006,0.118707272,2.37411,0.13367282,0,0.006060227,black
48037,Bowie,94324,0.71379739,8.099741,0.526734564,0,0.253795429,black
21045,Casey,15888,0.417650715,11.83282981,0.673138129,0,0.010007553,black
45049,Hampton,19351,0.435052828,22.32443,0.879376194,1,0.536819803,black
12031,Duval,950181,0.952454941,24.66582683,0.902928071,1,0.305736486,black
37063,Durham,316739,0.942510876,19.48291811,0.836091661,1,0.372521224,black
9015,Windham,117027,0.828464885,6.203696583,0.424888606,0,0.031984072,black
29077,Greene,291923,0.886264761,5.189724688,0.359961808,0,0.034080905,black
28005,Amite,12326,0.254505904,18.82200227,0.828134946,1,0.405808859,black
5101,Newton,7805,0.178682411,13.1966688,0.712921706,0,0.005765535,black
12065,Jefferson,14288,0.324425109,31.70492721,0.946530872,1,0.343085106,black
31003,Antelope,6336,0.148228713,2.998737374,0.185550605,0,0.003787879,black
55133,Waukesha,403072,0.926351771,10.50433,0.625397836,0,0.017051544,black
1053,Escambia,36748,0.457737725,29.44377925,0.93539147,1,0.31672472,black
13231,Pike,18634,0.658172778,11.53804873,0.662316996,0,0.093002039,black
45051,Horry,344147,0.831883157,24.97189,0.90547422,1,0.131263675,black
48355,Nueces,362265,0.885954009,42.07969,0.982813495,1,0.042968545,black
20173,Sedgwick,513607,0.903356122,9.497534107,0.586887333,0,0.092514315,black
37065,Edgecombe,52005,0.727781231,12.42188251,0.689688097,0,0.577771368,black
22017,Caddo,242922,0.851149782,27.44914005,0.924888606,1,0.49757947,black
18037,Dubois,42565,0.697949037,16.35146247,0.784213877,1,0.008316692,black
4009,Graham,38072,0.152579242,14.31498214,0.73742839,0,0.017860895,black
6039,Madera,157672,0.618085768,14.59992897,0.744112031,0,0.042512304,black
5131,Sebastian,127753,0.830640149,17.03286811,0.79726289,1,0.069180371,black
13107,Emanuel,22612,0.398073337,22.5986202,0.883513686,1,0.348487529,black
34007,Camden,507078,0.981976383,16.88497628,0.794080204,1,0.215771538,black
32023,Nye,45346,0.058110628,8.997485997,0.567472947,0,0.035769417,black
44009,Washington,126179,0.882535736,4.810626,0.333545512,0,0.014653785,black
29199,Scotland,4966,0.187383468,3.02053967,0.187460216,0,0.001006847,black
17039,De Witt,15769,0.46612803,2.092713552,0.110120942,0,0.008687932,black
31021,Burt,6488,0.215661902,5.086313194,0.352323361,0,0.006011097,black
4011,Greenlee,9483,0.110316967,6.01075609,0.413430936,0,0.02098492,black
28061,Jasper,16428,0.328775637,23.49646944,0.890833864,1,0.534575116,black
12001,Alachua,269956,0.848663766,15.34324112,0.764799491,1,0.205866882,black
5139,Union,39126,0.454319453,12.75366764,0.699554424,0,0.328911721,black
1089,Madison,366519,0.889372281,14.67318202,0.747931254,0,0.249026653,black
13189,McDuffie,21531,0.666252331,16.34852074,0.783895608,1,0.416515722,black
48229,Hudspeth,4795,0.015537601,4.796663,0.330999363,0,0.035870699,black
26025,Calhoun,134487,0.80609074,5.866738049,0.401654997,0,0.111564687,black
45089,Williamsburg,30606,0.427905531,33.19611,0.956397199,1,0.648271581,black
48393,Roberts,903,0.021441889,6.644518,0.448758752,0,0.004429679,black
28155,Webster,9788,0.319763828,23.90682468,0.898790579,1,0.192378423,black
45007,Anderson,200482,0.840584214,11.64693,0.666772756,0,0.162912381,black
8031,Denver,716492,0.991920447,14.26952429,0.735200509,0,0.098262088,black
56023,Lincoln,19434,0.105655687,5.29999,0.369509866,0,0.005660183,black
21027,Breckinridge,20388,0.414232443,3.433392191,0.220878421,0,0.021090838,black
45023,Chester,32251,0.560596644,20.61952,0.85709739,1,0.370004031,black
50001,Addison,36973,0.511187073,1.974414,0.101209421,0,0.013604522,black
1085,Lowndes,9974,0.232753263,57.34910768,0.995544239,1,0.725486264,black
48489,Willacy,21515,0.431945308,32.21009,0.950350095,1,0.027376249,black
36095,Schoharie,31097,0.537600994,2.218863556,0.120942075,0,0.015435573,black
17031,Cook,5180493,0.994406464,21.51281741,0.868873329,1,0.238620147,black
13283,Treutlen,6809,0.407395898,18.21119107,0.819541693,1,0.317374064,black
18019,Clark,117360,0.854878807,10.50613497,0.625716104,0,0.081296864,black
13089,DeKalb,756558,0.983530143,18.40308344,0.823679185,1,0.549221606,black
48375,Potter,119648,0.757613424,30.59809,0.943348186,1,0.110256753,black
19159,Ringgold,4968,0.172156619,4.428341385,0.30649268,0,0.007850242,black
21079,Garrard,17560,0.628340584,4.44191344,0.30872056,0,0.020785877,black
5001,Arkansas,17769,0.264139217,12.21227981,0.683959262,0,0.248747819,black
5017,Chicot,10438,0.257302672,70.22418088,0.996817314,1,0.543111707,black
29111,Lewis,9855,0.27532629,4.66768138,0.324315722,0,0.031557585,black
56043,Washakie,7885,0.089807334,9.765377,0.598663272,0,0.005072923,black
46033,Custer,8726,0.118707272,4.011002,0.267982177,0,0.005730002,black
13287,Turner,7912,0.384089497,31.09201213,0.944302992,1,0.407482305,black
51025,Brunswick,16384,0.377252952,13.91602,0.729153405,0,0.549987793,black
6033,Lake,64382,0.530453698,3.41710416,0.218332272,0,0.020502625,black
18113,Noble,47532,0.734617775,14.26407473,0.734882241,0,0.010687537,black
50017,Orange,28999,0.46923555,0.4827753,0.022915341,0,0.007069209,black
46061,Hanson,3376,0.146364201,6.220379,0.42616168,0,0.005035545,black
12081,Manatee,394855,0.892479801,23.52255891,0.891152132,1,0.091438629,black
17203,Woodford,38463,0.628029832,3.925850818,0.258752387,0,0.00683774,black
30055,McCone,1675,0.012740833,1.791044776,0.087205602,0,0.006567164,black
27063,Jackson,9911,0.222187694,8.677227323,0.552832591,0,0.009988901,black
16081,Teton,11640,0.300807955,7.04467354,0.471037556,0,0.003865979,black
25013,Hampden,470406,0.930080796,16.15625651,0.776893698,1,0.108485011,black
31097,Johnson,5134,0.214108142,2.532138683,0.145448759,0,0.063498247,black
13143,Haralson,29533,0.706960845,7.212271019,0.479630808,0,0.047269157,black
10003,New Castle,559335,0.957426973,12.88315589,0.70496499,0,0.26109219,black
18121,Parke,16927,0.446239901,3.01293791,0.186505411,0,0.026230283,black
1015,Calhoun,114277,0.80919826,15.61119035,0.76734564,1,0.211354866,black
55047,Green Lake,18918,0.546923555,2.960144,0.181094844,0,0.011206259,black
17077,Jackson,57419,0.710689869,12.48715582,0.691597708,0,0.152336335,black
49023,Juab,11555,0.072715973,0,0.017186505,0,0.00562527,black
51063,Floyd,15795,0.455873213,4.748338,0.328134946,0,0.020702754,black
22093,St. James,21037,0.683654444,34.03527119,0.960216423,1,0.491467415,black
47163,Sullivan,157668,0.881292728,6.304386,0.431572247,0,0.022997691,black
48425,Somervell,9016,0.490366687,8.207631,0.530235519,0,0.01297693,black
45045,Greenville,514213,0.911746426,21.22856,0.866008912,1,0.184678334,black
22029,Concordia,19572,0.368862648,16.70754139,0.79026098,1,0.397762109,black
21111,Jefferson,770517,0.977004351,10.4916569,0.62444303,0,0.222071674,black
6029,Kern,896764,0.711000622,26.29788885,0.917568428,1,0.062537078,black
34037,Sussex,140799,0.849596022,9.446089816,0.584659453,0,0.025078303,black
13063,Clayton,289615,0.976072094,17.28501631,0.801718651,1,0.721495779,black
6063,Plumas,18804,0.148228713,1.808125931,0.088160407,0,0.010157413,black
51595,Emporia ,5121,0.939092604,34.17301,0.96085296,1,0.643038469,black
23023,Sagadahoc,35634,0.763206961,1.571532806,0.072246976,0,0.009485323,black
45055,Kershaw,65592,0.665941579,21.25259,0.86632718,1,0.24669167,black
26107,Mecosta,43545,0.642635177,1.584567689,0.07383832,0,0.028545183,black
28045,Hancock,47334,0.686761964,8.239320573,0.531190325,0,0.082414332,black
22069,Natchitoches,38659,0.385643257,19.9953439,0.846912794,1,0.413099149,black
35015,Eddy,57900,0.203231821,5.198618307,0.360598345,0,0.019671848,black
39065,Hardin,31480,0.606277191,5.241423,0.3640993,0,0.009688691,black
21127,Lawrence,15571,0.440646364,2.311990238,0.129217059,0,0.003917539,black
45087,Union,27410,0.55686762,13.20686,0.713239975,0,0.321524991,black
21215,Spencer,18794,0.682722188,6.385016495,0.437301082,0,0.017878046,black
22123,West Carroll,10982,0.391547545,26.68002185,0.920751114,1,0.158805318,black
17183,Vermilion,76806,0.682100684,3.046636981,0.189688097,0,0.139624509,black
35039,Rio Arriba,39006,0.137663145,8.152591909,0.528644176,0,0.008511511,black
21207,Russell,17821,0.610316967,6.060265978,0.416613622,0,0.008978172,black
37051,Cumberland,332330,0.901802362,9.270905425,0.57829408,0,0.390298799,black
47069,Hardeman,25220,0.459602237,36.36003,0.969764481,1,0.422045995,black
5063,Independence,37678,0.511187073,13.72153511,0.725015913,0,0.023382345,black
22101,St. Mary,49774,0.699502797,32.08502431,0.949077021,1,0.319062161,black
1017,Chambers,33615,0.5615289,25.01859289,0.906747295,1,0.4,black
6103,Tehama,63916,0.290242387,4.318167595,0.295671547,0,0.009966206,black
13027,Brooks,15513,0.396208825,26.5583704,0.920114577,1,0.349448849,black
17019,Champaign,209983,0.811684276,7.948262478,0.517823043,0,0.13561574,black
21197,Powell,12442,0.617464264,4.259765311,0.288987906,0,0.010046616,black
41025,Harney,7329,0.012740833,1.364443,0.05760662,0,0.011051985,black
13127,Glynn,85219,0.804847732,29.72341849,0.937301082,1,0.268954106,black
51730,Petersburg ,31567,0.963952766,16.31451,0.782304265,1,0.776887256,black
51019,Bedford,78747,0.682411436,4.558904,0.316677276,0,0.071266207,black
51710,Norfolk ,244076,0.992852704,15.1715,0.759388924,1,0.423466461,black
17071,Henderson,6709,0.265692977,1.788642123,0.086887333,0,0.003726338,black
6091,Sierra,2987,0.081106277,1.004352193,0.041693189,0,0.006360897,black
47025,Claiborne,31756,0.631758856,8.56531,0.547740293,0,0.011651341,black
37119,Mecklenburg,1093901,0.974829086,20.34461985,0.852959898,1,0.328930132,black
6015,Del Norte,27828,0.355500311,3.557567917,0.230108211,0,0.035360069,black
31153,Sarpy,184459,0.922001243,12.24120265,0.685232336,0,0.043012268,black
29023,Butler,42639,0.582038533,6.59021084,0.447485678,0,0.056333404,black
19085,Harrison,14134,0.288688626,7.570397623,0.495225971,0,0.004245083,black
1119,Sumter,12691,0.227470479,28.36655898,0.930299173,1,0.71791033,black
28029,Copiah,28543,0.436606588,33.42325614,0.957033736,1,0.517815226,black
41057,Tillamook,26787,0.303293971,1.269272,0.053469128,0,0.006757009,black
47119,Maury,94340,0.753573648,13.32415,0.716422661,0,0.118634725,black
1097,Mobile,413757,0.866376631,24.04068088,0.900381922,1,0.360909906,black
5073,Lafayette,6682,0.220633934,8.081412751,0.525143221,0,0.362765639,black
22097,St. Landry,82764,0.681168428,32.94910831,0.955124125,1,0.416171282,black
34011,Cumberland,150972,0.863269111,22.11006014,0.876830045,1,0.218543836,black
13277,Tift,40571,0.777812306,32.85598087,0.954487588,1,0.306179291,black
12103,Pinellas,975280,0.988812927,18.33217127,0.822087842,1,0.110525183,black
51770,Roanoke ,99920,0.981354879,10.17814,0.613621897,0,0.295706565,black
21005,Anderson,22663,0.717215662,3.706481931,0.242202419,0,0.021356396,black
45027,Clarendon,33700,0.562771908,24.86647,0.904519414,1,0.475430267,black
35005,Chaves,64689,0.184275948,7.064570483,0.471992362,0,0.023589791,black
13239,Quitman,2279,0.240832815,12.72487933,0.698599618,0,0.472575691,black
54035,Jackson,28706,0.587321318,5.643419,0.390197327,0,0.006270466,black
6067,Sacramento,1540975,0.966749534,7.005305083,0.469446213,0,0.108715586,black
48003,Andrews,18128,0.175574891,16.3835,0.785168682,1,0.018921006,black
13255,Spalding,66100,0.863890615,14.17549168,0.732017823,0,0.345597579,black
29063,DeKalb,12630,0.374456184,2.771179731,0.165181413,0,0.116864608,black
22043,Grant,22482,0.408949658,13.61088871,0.722151496,0,0.154968419,black
39031,Coshocton,36629,0.596333126,5.269049,0.365690643,0,0.012312648,black
38073,Ransom,5237,0.128651336,5.346572,0.372692553,0,0.006492267,black
28139,Tippah,21995,0.515848353,16.64014549,0.789624443,1,0.16999318,black
48469,Victoria,92035,0.699502797,37.46401,0.971355824,1,0.065540284,black
5123,St. Francis,25439,0.483530143,47.52545304,0.988860598,1,0.529423326,black
54105,Wirt,5830,0.321317589,1.02916,0.042647995,0,0.004459691,black
18029,Dearborn,49568,0.78620261,10.24854745,0.615849777,0,0.006738218,black
19081,Hancock,10712,0.271286513,11.38909634,0.659452578,0,0.010175504,black
37083,Halifax,50574,0.637973897,13.84110412,0.727880331,0,0.536738245,black
8015,Chaffee,20027,0.250155376,15.12957507,0.758434118,1,0.017376542,black
21055,Crittenden,8915,0.33685519,3.477285474,0.224379376,0,0.010207515,black
13161,Jeff Davis,15029,0.491609695,30.00864994,0.9401655,1,0.151906314,black
23027,Waldo,39694,0.540397763,1.561948909,0.071292171,0,0.006272988,black
24015,Cecil,102826,0.852392791,6.827067084,0.461171229,0,0.071742555,black
12009,Brevard,596849,0.908638906,10.16002372,0.612348822,0,0.107256609,black
1013,Butler,19680,0.344002486,38.82113821,0.974856779,1,0.449136179,black
47125,Montgomery,205950,0.861093847,9.414907,0.584022915,0,0.208089342,black
45013,Beaufort,188715,0.847110006,21.75238,0.872056015,1,0.182174178,black
37067,Forsyth,379099,0.938781852,13.90929546,0.728835137,0,0.274793655,black
6019,Fresno,994400,0.77998757,17.38736927,0.803628262,1,0.058164722,black
10001,Kent,178550,0.845866998,12.80873705,0.701464036,0,0.267745729,black
48227,Howard,36459,0.445618397,4.6902,0.32495226,0,0.071916399,black
38065,Oliver,1952,0.062461156,3.586066,0.231381286,0,0.004098361,black
13237,Putnam,21809,0.582038533,19.62492549,0.839592616,1,0.267458389,black
37007,Anson,24877,0.527346178,13.18486956,0.712603437,0,0.486071472,black
39003,Allen,102663,0.841827222,7.20805,0.47931254,0,0.126530493,black
51145,Powhatan,29189,0.719701678,5.036144,0.348504137,0,0.09513858,black
48137,Edwards,1928,0.018334369,14.52282,0.74188415,0,0.010892116,black
46087,McCook,5546,0.174021131,5.048684,0.349777212,0,0.008654886,black
54091,Taylor,16862,0.697327533,3.321077,0.211330363,0,0.01150516,black
13065,Clinch,6648,0.15848353,29.48255114,0.935709739,1,0.273616125,black
13317,Wilkes,9876,0.300807955,19.54232483,0.837046467,1,0.414135277,black
26121,Muskegon,173588,0.869484152,6.786183377,0.458306811,0,0.14137498,black
54043,Lincoln,20599,0.522063393,4.272052,0.291215786,0,0.003495315,black
55075,Marinette,40434,0.367930392,9.769006,0.59898154,0,0.006207647,black
12039,Gadsden,45894,0.679303915,41.05111779,0.97931254,1,0.557698174,black
27045,Fillmore,21058,0.317899316,2.991737107,0.184595799,0,0.005271156,black
28073,Lamar,62447,0.728091983,19.53656701,0.836728199,1,0.207792208,black
18083,Knox,36895,0.633623369,4.174007318,0.280076384,0,0.029597506,black
28109,Pearl River,55387,0.608763207,9.930128008,0.605665181,0,0.124722408,black
1011,Bullock,10138,0.24922312,45.76839613,0.986950987,1,0.707042809,black
42043,Dauphin,277097,0.90615289,10.10837,0.609166136,0,0.1918967,black
30041,Hill,16347,0.1230578,2.569278767,0.147676639,0,0.005138558,black
39027,Clinton,42057,0.709136109,3.89947,0.256842775,0,0.022421951,black
13021,Bibb,153095,0.918893723,23.61932134,0.893380013,1,0.55525654,black
47093,Knox,465289,0.938160348,9.886329,0.604073838,0,0.089129552,black
37181,Vance,44582,0.797389683,17.3388363,0.802991725,1,0.514736889,black
40013,Bryan,47192,0.50310752,9.577895,0.591979631,0,0.019325309,black
49005,Cache,127068,0.69390926,0,0.017186505,0,0.011190858,black
39035,Cuyahoga,1243857,0.986326911,10.86459,0.640674729,0,0.304676502,black
29213,Taney,55852,0.65382225,10.545728,0.627307447,0,0.016669054,black
18017,Cass,37955,0.69080174,47.29284679,0.988224061,1,0.021578185,black
39125,Paulding,18760,0.50466128,3.678038,0.239019733,0,0.011940299,black
37117,Martin,22671,0.540397763,11.38017732,0.659134309,0,0.42278682,black
18055,Greene,32006,0.578931013,7.811035431,0.509548059,0,0.002811973,black
18153,Sullivan,20690,0.511187073,6.089898502,0.419159771,0,0.04780087,black
47107,McMinn,53285,0.740211311,10.26555,0.616486314,0,0.038378531,black
